x,y,f
-14.8485,5.75758,4.61072e+06
-14.8485,6.36364,4.58473e+06
-14.8485,6.9697,4.55881e+06
-14.8485,7.57576,4.53297e+06
-14.8485,8.18182,4.5072e+06
-14.8485,8.78788,4.4815e+06
-14.8485,9.39394,4.45588e+06
-14.8485,10,4.43033e+06
-14.8485,10.6061,4.40485e+06
-14.8485,11.2121,4.37945e+06
-14.8485,11.8182,4.35412e+06
-14.8485,12.4242,4.32887e+06
-14.8485,13.0303,4.30369e+06
-14.8485,13.6364,4.27858e+06
-14.8485,14.2424,4.25354e+06
-14.8485,14.8485,4.22858e+06
-14.8485,15.4545,4.20369e+06
-14.8485,16.0606,4.17888e+06
-14.8485,16.6667,4.15414e+06
-14.8485,17.2727,4.12947e+06
-14.8485,17.8788,4.10488e+06
-14.8485,18.4848,4.08035e+06
-14.8485,19.0909,4.05591e+06
-14.8485,19.697,4.03153e+06
-14.8485,20.303,4.00723e+06
-14.8485,20.9091,3.98301e+06
-14.8485,21.5152,3.95885e+06
-14.8485,22.1212,3.93477e+06
-14.8485,22.7273,3.91077e+06
-14.8485,23.3333,3.88683e+06
-14.8485,23.9394,3.86297e+06
-14.8485,24.5455,3.83919e+06
-14.8485,25.1515,3.81548e+06
-14.8485,25.7576,3.79184e+06
-14.8485,26.3636,3.76827e+06
-14.8485,26.9697,3.74478e+06
-14.8485,27.5758,3.72136e+06
-14.8485,28.1818,3.69801e+06
-14.8485,28.7879,3.67474e+06
-14.8485,29.3939,3.65154e+06
-14.8485,30,3.62842e+06
-14.2424,-30,5.42199e+06
-14.2424,-29.3939,5.3938e+06
-14.2424,-28.7879,5.36569e+06
-14.2424,-28.1818,5.33765e+06
-14.2424,-27.5758,5.30968e+06
-14.2424,-26.9697,5.28179e+06
-14.2424,-26.3636,5.25397e+06
-14.2424,-25.7576,5.22622e+06
-14.2424,-25.1515,5.19855e+06
-14.2424,-24.5455,5.17095e+06
-14.2424,-23.9394,5.14342e+06
-14.2424,-23.3333,5.11597e+06
-14.2424,-22.7273,5.08859e+06
-14.2424,-22.1212,5.06129e+06
-14.2424,-21.5152,5.03405e+06
-14.2424,-20.9091,5.0069e+06
-14.2424,-20.303,4.97981e+06
-14.2424,-19.697,4.9528e+06
-14.2424,-19.0909,4.92586e+06
-14.2424,-18.4848,4.899e+06
-14.2424,-17.8788,4.8722e+06
-14.2424,-17.2727,4.84549e+06
-14.2424,-16.6667,4.81884e+06
-14.2424,-16.0606,4.79227e+06
-14.2424,-15.4545,4.76577e+06
-14.2424,-14.8485,4.73935e+06
-14.2424,-14.2424,4.713e+06
-14.2424,-13.6364,4.68672e+06
-14.2424,-13.0303,4.66052e+06
-14.2424,-12.4242,4.63439e+06
-14.2424,-11.8182,4.60833e+06
-14.2424,-11.2121,4.58235e+06
-14.2424,-10.6061,4.55644e+06
-14.2424,-10,4.5306e+06
-14.2424,-9.39394,4.50484e+06
-14.2424,-8.78788,4.47915e+06
-14.2424,-8.18182,4.45353e+06
-14.2424,-7.57576,4.42799e+06
-14.2424,-6.9697,4.40252e+06
-14.2424,-6.36364,4.37713e+06
-14.2424,-5.75758,4.3518e+06
-14.2424,-5.15152,4.32656e+06
-14.2424,-4.54545,4.30138e+06
-14.2424,-3.93939,4.27628e+06
-14.2424,-3.33333,4.25125e+06
-14.2424,-2.72727,4.2263e+06
-14.2424,-2.12121,4.20141e+06
-14.2424,-1.51515,4.17661e+06
-14.2424,-0.909091,4.15187e+06
-14.2424,-0.30303,4.12721e+06
-14.2424,0.30303,4.10262e+06
-14.2424,0.909091,4.07811e+06
-14.2424,1.51515,4.05367e+06
-14.2424,2.12121,4.0293e+06
-14.2424,2.72727,4.00501e+06
-14.2424,3.33333,3.98079e+06
-14.2424,3.93939,3.95664e+06
-14.2424,4.54545,3.93257e+06
-14.2424,5.15152,3.90857e+06
-14.2424,5.75758,3.88464e+06
-14.2424,6.36364,3.86079e+06
-14.2424,6.9697,3.83701e+06
-14.2424,7.57576,3.8133e+06
-14.2424,8.18182,3.78967e+06
-14.2424,8.78788,3.76611e+06
-14.2424,9.39394,3.74263e+06
-14.2424,10,3.71922e+06
-14.2424,10.6061,3.69588e+06
-14.2424,11.2121,3.67261e+06
-14.2424,11.8182,3.64942e+06
-14.2424,12.4242,3.6263e+06
-14.2424,13.0303,3.60326e+06
-14.2424,13.6364,3.58029e+06
-14.2424,14.2424,3.55739e+06
-14.2424,14.8485,3.53456e+06
-14.2424,15.4545,3.51181e+06
-14.2424,16.0606,3.48913e+06
-14.2424,16.6667,3.46653e+06
-14.2424,17.2727,3.444e+06
-14.2424,17.8788,3.42154e+06
-14.2424,18.4848,3.39916e+06
-14.2424,19.0909,3.37685e+06
-14.2424,19.697,3.35461e+06
-14.2424,20.303,3.33245e+06
-14.2424,20.9091,3.31036e+06
-14.2424,21.5152,3.28834e+06
-14.2424,22.1212,3.2664e+06
-14.2424,22.7273,3.24453e+06
-14.2424,23.3333,3.22274e+06
-14.2424,23.9394,3.20101e+06
-14.2424,24.5455,3.17936e+06
-14.2424,25.1515,3.15779e+06
-14.2424,25.7576,3.13629e+06
-14.2424,26.3636,3.11486e+06
-14.2424,26.9697,3.0935e+06
-14.2424,27.5758,3.07222e+06
-14.2424,28.1818,3.05101e+06
-14.2424,28.7879,3.02988e+06
-14.2424,29.3939,3.00882e+06
-14.2424,30,2.98783e+06
-13.6364,-30,4.66367e+06
-13.6364,-29.3939,4.63753e+06
-13.6364,-28.7879,4.61147e+06
-13.6364,-28.1818,4.58548e+06
-13.6364,-27.5758,4.55956e+06
-13.6364,-26.9697,4.53371e+06
-13.6364,-26.3636,4.50794e+06
-13.6364,-25.7576,4.48224e+06
-13.6364,-25.1515,4.45662e+06
-13.6364,-24.5455,4.43107e+06
-13.6364,-23.9394,4.40559e+06
-13.6364,-23.3333,4.38018e+06
-13.6364,-22.7273,4.35485e+06
-13.6364,-22.1212,4.32959e+06
-13.6364,-21.5152,4.30441e+06
-13.6364,-20.9091,4.2793e+06
-13.6364,-20.303,4.25426e+06
-13.6364,-19.697,4.2293e+06
-13.6364,-19.0909,4.20441e+06
-13.6364,-18.4848,4.17959e+06
-13.6364,-17.8788,4.15485e+06
-13.6364,-17.2727,4.13018e+06
-13.6364,-16.6667,4.10558e+06
-13.6364,-16.0606,4.08106e+06
-13.6364,-15.4545,4.05661e+06
-13.6364,-14.8485,4.03223e+06
-13.6364,-14.2424,4.00793e+06
-13.6364,-13.6364,3.9837e+06
-13.6364,-13.0303,3.95955e+06
-13.6364,-12.4242,3.93546e+06
-13.6364,-11.8182,3.91146e+06
-13.6364,-11.2121,3.88752e+06
-13.6364,-10.6061,3.86366e+06
-13.6364,-10,3.83987e+06
-13.6364,-9.39394,3.81616e+06
-13.6364,-8.78788,3.79251e+06
-13.6364,-8.18182,3.76895e+06
-13.6364,-7.57576,3.74545e+06
-13.6364,-6.9697,3.72203e+06
-13.6364,-6.36364,3.69868e+06
-13.6364,-5.75758,3.67541e+06
-13.6364,-5.15152,3.65221e+06
-13.6364,-4.54545,3.62908e+06
-13.6364,-3.93939,3.60603e+06
-13.6364,-3.33333,3.58305e+06
-13.6364,-2.72727,3.56014e+06
-13.6364,-2.12121,3.53731e+06
-13.6364,-1.51515,3.51455e+06
-13.6364,-0.909091,3.49186e+06
-13.6364,-0.30303,3.46925e+06
-13.6364,0.30303,3.44671e+06
-13.6364,0.909091,3.42424e+06
-13.6364,1.51515,3.40185e+06
-13.6364,2.12121,3.37953e+06
-13.6364,2.72727,3.35729e+06
-13.6364,3.33333,3.33511e+06
-13.6364,3.93939,3.31302e+06
-13.6364,4.54545,3.29099e+06
-13.6364,5.15152,3.26904e+06
-13.6364,5.75758,3.24716e+06
-13.6364,6.36364,3.22536e+06
-13.6364,6.9697,3.20362e+06
-13.6364,7.57576,3.18197e+06
-13.6364,8.18182,3.16038e+06
-13.6364,8.78788,3.13887e+06
-13.6364,9.39394,3.11743e+06
-13.6364,10,3.09607e+06
-13.6364,10.6061,3.07478e+06
-13.6364,11.2121,3.05356e+06
-13.6364,11.8182,3.03242e+06
-13.6364,12.4242,3.01135e+06
-13.6364,13.0303,2.99035e+06
-13.6364,13.6364,2.96943e+06
-13.6364,14.2424,2.94858e+06
-13.6364,14.8485,2.9278e+06
-13.6364,15.4545,2.9071e+06
-13.6364,16.0606,2.88647e+06
-13.6364,16.6667,2.86591e+06
-13.6364,17.2727,2.84543e+06
-13.6364,17.8788,2.82502e+06
-13.6364,18.4848,2.80469e+06
-13.6364,19.0909,2.78442e+06
-13.6364,19.697,2.76423e+06
-13.6364,20.303,2.74412e+06
-13.6364,20.9091,2.72408e+06
-13.6364,21.5152,2.70411e+06
-13.6364,22.1212,2.68421e+06
-13.6364,22.7273,2.66439e+06
-13.6364,23.3333,2.64465e+06
-13.6364,23.9394,2.62497e+06
-13.6364,24.5455,2.60537e+06
-13.6364,25.1515,2.58584e+06
-13.6364,25.7576,2.56639e+06
-13.6364,26.3636,2.54701e+06
-13.6364,26.9697,2.5277e+06
-13.6364,27.5758,2.50847e+06
-13.6364,28.1818,2.48931e+06
-13.6364,28.7879,2.47022e+06
-13.6364,29.3939,2.45121e+06
-13.6364,30,2.43227e+06
-13.0303,-30,3.99175e+06
-13.0303,-29.3939,3.96757e+06
-13.0303,-28.7879,3.94347e+06
-13.0303,-28.1818,3.91943e+06
-13.0303,-27.5758,3.89547e+06
-13.0303,-26.9697,3.87159e+06
-13.0303,-26.3636,3.84777e+06
-13.0303,-25.7576,3.82404e+06
-13.0303,-25.1515,3.80037e+06
-13.0303,-24.5455,3.77678e+06
-13.0303,-23.9394,3.75326e+06
-13.0303,-23.3333,3.72981e+06
-13.0303,-22.7273,3.70644e+06
-13.0303,-22.1212,3.68314e+06
-13.0303,-21.5152,3.65992e+06
-13.0303,-20.9091,3.63677e+06
-13.0303,-20.303,3.61369e+06
-13.0303,-19.697,3.59068e+06
-13.0303,-19.0909,3.56775e+06
-13.0303,-18.4848,3.54489e+06
-13.0303,-17.8788,3.52211e+06
-13.0303,-17.2727,3.4994e+06
-13.0303,-16.6667,3.47676e+06
-13.0303,-16.0606,3.4542e+06
-13.0303,-15.4545,3.43171e+06
-13.0303,-14.8485,3.40929e+06
-13.0303,-14.2424,3.38695e+06
-13.0303,-13.6364,3.36468e+06
-13.0303,-13.0303,3.34248e+06
-13.0303,-12.4242,3.32036e+06
-13.0303,-11.8182,3.29831e+06
-13.0303,-11.2121,3.27633e+06
-13.0303,-10.6061,3.25443e+06
-13.0303,-10,3.2326e+06
-13.0303,-9.39394,3.21084e+06
-13.0303,-8.78788,3.18916e+06
-13.0303,-8.18182,3.16755e+06
-13.0303,-7.57576,3.14602e+06
-13.0303,-6.9697,3.12455e+06
-13.0303,-6.36364,3.10316e+06
-13.0303,-5.75758,3.08185e+06
-13.0303,-5.15152,3.06061e+06
-13.0303,-4.54545,3.03944e+06
-13.0303,-3.93939,3.01835e+06
-13.0303,-3.33333,2.99732e+06
-13.0303,-2.72727,2.97638e+06
-13.0303,-2.12121,2.9555e+06
-13.0303,-1.51515,2.9347e+06
-13.0303,-0.909091,2.91397e+06
-13.0303,-0.30303,2.89332e+06
-13.0303,0.30303,2.87274e+06
-13.0303,0.909091,2.85223e+06
-13.0303,1.51515,2.8318e+06
-13.0303,2.12121,2.81144e+06
-13.0303,2.72727,2.79115e+06
-13.0303,3.33333,2.77094e+06
-13.0303,3.93939,2.7508e+06
-13.0303,4.54545,2.73073e+06
-13.0303,5.15152,2.71074e+06
-13.0303,5.75758,2.69082e+06
-13.0303,6.36364,2.67098e+06
-13.0303,6.9697,2.6512e+06
-13.0303,7.57576,2.6315e+06
-13.0303,8.18182,2.61188e+06
-13.0303,8.78788,2.59233e+06
-13.0303,9.39394,2.57285e+06
-13.0303,10,2.55344e+06
-13.0303,10.6061,2.53411e+06
-13.0303,11.2121,2.51485e+06
-13.0303,11.8182,2.49567e+06
-13.0303,12.4242,2.47656e+06
-13.0303,13.0303,2.45752e+06
-13.0303,13.6364,2.43856e+06
-13.0303,14.2424,2.41966e+06
-13.0303,14.8485,2.40085e+06
-13.0303,15.4545,2.3821e+06
-13.0303,16.0606,2.36343e+06
-13.0303,16.6667,2.34484e+06
-13.0303,17.2727,2.32631e+06
-13.0303,17.8788,2.30786e+06
-13.0303,18.4848,2.28949e+06
-13.0303,19.0909,2.27118e+06
-13.0303,19.697,2.25295e+06
-13.0303,20.303,2.2348e+06
-13.0303,20.9091,2.21671e+06
-13.0303,21.5152,2.1987e+06
-13.0303,22.1212,2.18077e+06
-13.0303,22.7273,2.16291e+06
-13.0303,23.3333,2.14512e+06
-13.0303,23.9394,2.1274e+06
-13.0303,24.5455,2.10976e+06
-13.0303,25.1515,2.09219e+06
-13.0303,25.7576,2.0747e+06
-13.0303,26.3636,2.05727e+06
-13.0303,26.9697,2.03993e+06
-13.0303,27.5758,2.02265e+06
-13.0303,28.1818,2.00545e+06
-13.0303,28.7879,1.98832e+06
-13.0303,29.3939,1.97127e+06
-13.0303,30,1.95429e+06
-12.4242,-30,3.39911e+06
-12.4242,-29.3939,3.3768e+06
-12.4242,-28.7879,3.35456e+06
-12.4242,-28.1818,3.3324e+06
-12.4242,-27.5758,3.31031e+06
-12.4242,-26.9697,3.28829e+06
-12.4242,-26.3636,3.26635e+06
-12.4242,-25.7576,3.24448e+06
-12.4242,-25.1515,3.22268e+06
-12.4242,-24.5455,3.20096e+06
-12.4242,-23.9394,3.17931e+06
-12.4242,-23.3333,3.15774e+06
-12.4242,-22.7273,3.13623e+06
-12.4242,-22.1212,3.11481e+06
-12.4242,-21.5152,3.09345e+06
-12.4242,-20.9091,3.07217e+06
-12.4242,-20.303,3.05096e+06
-12.4242,-19.697,3.02983e+06
-12.4242,-19.0909,3.00876e+06
-12.4242,-18.4848,2.98778e+06
-12.4242,-17.8788,2.96686e+06
-12.4242,-17.2727,2.94602e+06
-12.4242,-16.6667,2.92525e+06
-12.4242,-16.0606,2.90456e+06
-12.4242,-15.4545,2.88394e+06
-12.4242,-14.8485,2.86339e+06
-12.4242,-14.2424,2.84292e+06
-12.4242,-13.6364,2.82252e+06
-12.4242,-13.0303,2.80219e+06
-12.4242,-12.4242,2.78194e+06
-12.4242,-11.8182,2.76176e+06
-12.4242,-11.2121,2.74165e+06
-12.4242,-10.6061,2.72162e+06
-12.4242,-10,2.70166e+06
-12.4242,-9.39394,2.68177e+06
-12.4242,-8.78788,2.66196e+06
-12.4242,-8.18182,2.64222e+06
-12.4242,-7.57576,2.62256e+06
-12.4242,-6.9697,2.60297e+06
-12.4242,-6.36364,2.58345e+06
-12.4242,-5.75758,2.564e+06
-12.4242,-5.15152,2.54463e+06
-12.4242,-4.54545,2.52533e+06
-12.4242,-3.93939,2.50611e+06
-12.4242,-3.33333,2.48696e+06
-12.4242,-2.72727,2.46788e+06
-12.4242,-2.12121,2.44887e+06
-12.4242,-1.51515,2.42994e+06
-12.4242,-0.909091,2.41109e+06
-12.4242,-0.30303,2.3923e+06
-12.4242,0.30303,2.37359e+06
-12.4242,0.909091,2.35495e+06
-12.4242,1.51515,2.33639e+06
-12.4242,2.12121,2.3179e+06
-12.4242,2.72727,2.29948e+06
-12.4242,3.33333,2.28114e+06
-12.4242,3.93939,2.26287e+06
-12.4242,4.54545,2.24467e+06
-12.4242,5.15152,2.22655e+06
-12.4242,5.75758,2.2085e+06
-12.4242,6.36364,2.19053e+06
-12.4242,6.9697,2.17262e+06
-12.4242,7.57576,2.15479e+06
-12.4242,8.18182,2.13704e+06
-12.4242,8.78788,2.11936e+06
-12.4242,9.39394,2.10175e+06
-12.4242,10,2.08421e+06
-12.4242,10.6061,2.06675e+06
-12.4242,11.2121,2.04936e+06
-12.4242,11.8182,2.03205e+06
-12.4242,12.4242,2.01481e+06
-12.4242,13.0303,1.99764e+06
-12.4242,13.6364,1.98055e+06
-12.4242,14.2424,1.96352e+06
-12.4242,14.8485,1.94658e+06
-12.4242,15.4545,1.9297e+06
-12.4242,16.0606,1.9129e+06
-12.4242,16.6667,1.89618e+06
-12.4242,17.2727,1.87952e+06
-12.4242,17.8788,1.86294e+06
-12.4242,18.4848,1.84643e+06
-12.4242,19.0909,1.83e+06
-12.4242,19.697,1.81364e+06
-12.4242,20.303,1.79736e+06
-12.4242,20.9091,1.78114e+06
-12.4242,21.5152,1.765e+06
-12.4242,22.1212,1.74894e+06
-12.4242,22.7273,1.73295e+06
-12.4242,23.3333,1.71703e+06
-12.4242,23.9394,1.70118e+06
-12.4242,24.5455,1.68541e+06
-12.4242,25.1515,1.66971e+06
-12.4242,25.7576,1.65408e+06
-12.4242,26.3636,1.63853e+06
-12.4242,26.9697,1.62305e+06
-12.4242,27.5758,1.60765e+06
-12.4242,28.1818,1.59232e+06
-12.4242,28.7879,1.57706e+06
-12.4242,29.3939,1.56188e+06
-12.4242,30,1.54677e+06
-11.8182,-30,2.87894e+06
-11.8182,-29.3939,2.85841e+06
-11.8182,-28.7879,2.83795e+06
-11.8182,-28.1818,2.81757e+06
-11.8182,-27.5758,2.79726e+06
-11.8182,-26.9697,2.77702e+06
-11.8182,-26.3636,2.75686e+06
-11.8182,-25.7576,2.73677e+06
-11.8182,-25.1515,2.71676e+06
-11.8182,-24.5455,2.69682e+06
-11.8182,-23.9394,2.67695e+06
-11.8182,-23.3333,2.65715e+06
-11.8182,-22.7273,2.63743e+06
-11.8182,-22.1212,2.61779e+06
-11.8182,-21.5152,2.59821e+06
-11.8182,-20.9091,2.57871e+06
-11.8182,-20.303,2.55928e+06
-11.8182,-19.697,2.53993e+06
-11.8182,-19.0909,2.52065e+06
-11.8182,-18.4848,2.50144e+06
-11.8182,-17.8788,2.48231e+06
-11.8182,-17.2727,2.46325e+06
-11.8182,-16.6667,2.44426e+06
-11.8182,-16.0606,2.42535e+06
-11.8182,-15.4545,2.40651e+06
-11.8182,-14.8485,2.38774e+06
-11.8182,-14.2424,2.36905e+06
-11.8182,-13.6364,2.35043e+06
-11.8182,-13.0303,2.33188e+06
-11.8182,-12.4242,2.31341e+06
-11.8182,-11.8182,2.29501e+06
-11.8182,-11.2121,2.27669e+06
-11.8182,-10.6061,2.25844e+06
-11.8182,-10,2.24026e+06
-11.8182,-9.39394,2.22215e+06
-11.8182,-8.78788,2.20412e+06
-11.8182,-8.18182,2.18616e+06
-11.8182,-7.57576,2.16828e+06
-11.8182,-6.9697,2.15047e+06
-11.8182,-6.36364,2.13273e+06
-11.8182,-5.75758,2.11507e+06
-11.8182,-5.15152,2.09747e+06
-11.8182,-4.54545,2.07996e+06
-11.8182,-3.93939,2.06251e+06
-11.8182,-3.33333,2.04514e+06
-11.8182,-2.72727,2.02785e+06
-11.8182,-2.12121,2.01062e+06
-11.8182,-1.51515,1.99347e+06
-11.8182,-0.909091,1.9764e+06
-11.8182,-0.30303,1.95939e+06
-11.8182,0.30303,1.94246e+06
-11.8182,0.909091,1.92561e+06
-11.8182,1.51515,1.90882e+06
-11.8182,2.12121,1.89212e+06
-11.8182,2.72727,1.87548e+06
-11.8182,3.33333,1.85892e+06
-11.8182,3.93939,1.84243e+06
-11.8182,4.54545,1.82601e+06
-11.8182,5.15152,1.80967e+06
-11.8182,5.75758,1.7934e+06
-11.8182,6.36364,1.77721e+06
-11.8182,6.9697,1.76109e+06
-11.8182,7.57576,1.74504e+06
-11.8182,8.18182,1.72906e+06
-11.8182,8.78788,1.71316e+06
-11.8182,9.39394,1.69733e+06
-11.8182,10,1.68158e+06
-11.8182,10.6061,1.6659e+06
-11.8182,11.2121,1.65029e+06
-11.8182,11.8182,1.63476e+06
-11.8182,12.4242,1.6193e+06
-11.8182,13.0303,1.60391e+06
-11.8182,13.6364,1.5886e+06
-11.8182,14.2424,1.57336e+06
-11.8182,14.8485,1.55819e+06
-11.8182,15.4545,1.5431e+06
-11.8182,16.0606,1.52808e+06
-11.8182,16.6667,1.51313e+06
-11.8182,17.2727,1.49826e+06
-11.8182,17.8788,1.48346e+06
-11.8182,18.4848,1.46873e+06
-11.8182,19.0909,1.45408e+06
-11.8182,19.697,1.4395e+06
-11.8182,20.303,1.425e+06
-11.8182,20.9091,1.41057e+06
-11.8182,21.5152,1.39621e+06
-11.8182,22.1212,1.38192e+06
-11.8182,22.7273,1.36771e+06
-11.8182,23.3333,1.35357e+06
-11.8182,23.9394,1.33951e+06
-11.8182,24.5455,1.32552e+06
-11.8182,25.1515,1.3116e+06
-11.8182,25.7576,1.29776e+06
-11.8182,26.3636,1.28398e+06
-11.8182,26.9697,1.27029e+06
-11.8182,27.5758,1.25666e+06
-11.8182,28.1818,1.24311e+06
-11.8182,28.7879,1.22964e+06
-11.8182,29.3939,1.21623e+06
-11.8182,30,1.2029e+06
-11.2121,-30,2.42476e+06
-11.2121,-29.3939,2.40592e+06
-11.2121,-28.7879,2.38716e+06
-11.2121,-28.1818,2.36847e+06
-11.2121,-27.5758,2.34985e+06
-11.2121,-26.9697,2.33131e+06
-11.2121,-26.3636,2.31284e+06
-11.2121,-25.7576,2.29444e+06
-11.2121,-25.1515,2.27612e+06
-11.2121,-24.5455,2.25787e+06
-11.2121,-23.9394,2.23969e+06
-11.2121,-23.3333,2.22159e+06
-11.2121,-22.7273,2.20356e+06
-11.2121,-22.1212,2.18561e+06
-11.2121,-21.5152,2.16772e+06
-11.2121,-20.9091,2.14991e+06
-11.2121,-20.303,2.13218e+06
-11.2121,-19.697,2.11452e+06
-11.2121,-19.0909,2.09693e+06
-11.2121,-18.4848,2.07941e+06
-11.2121,-17.8788,2.06197e+06
-11.2121,-17.2727,2.0446e+06
-11.2121,-16.6667,2.02731e+06
-11.2121,-16.0606,2.01009e+06
-11.2121,-15.4545,1.99294e+06
-11.2121,-14.8485,1.97586e+06
-11.2121,-14.2424,1.95886e+06
-11.2121,-13.6364,1.94194e+06
-11.2121,-13.0303,1.92508e+06
-11.2121,-12.4242,1.9083e+06
-11.2121,-11.8182,1.89159e+06
-11.2121,-11.2121,1.87496e+06
-11.2121,-10.6061,1.8584e+06
-11.2121,-10,1.84191e+06
-11.2121,-9.39394,1.8255e+06
-11.2121,-8.78788,1.80916e+06
-11.2121,-8.18182,1.7929e+06
-11.2121,-7.57576,1.7767e+06
-11.2121,-6.9697,1.76058e+06
-11.2121,-6.36364,1.74454e+06
-11.2121,-5.75758,1.72857e+06
-11.2121,-5.15152,1.71267e+06
-11.2121,-4.54545,1.69684e+06
-11.2121,-3.93939,1.68109e+06
-11.2121,-3.33333,1.66541e+06
-11.2121,-2.72727,1.64981e+06
-11.2121,-2.12121,1.63427e+06
-11.2121,-1.51515,1.61882e+06
-11.2121,-0.909091,1.60343e+06
-11.2121,-0.30303,1.58812e+06
-11.2121,0.30303,1.57288e+06
-11.2121,0.909091,1.55772e+06
-11.2121,1.51515,1.54263e+06
-11.2121,2.12121,1.52761e+06
-11.2121,2.72727,1.51267e+06
-11.2121,3.33333,1.49779e+06
-11.2121,3.93939,1.483e+06
-11.2121,4.54545,1.46827e+06
-11.2121,5.15152,1.45362e+06
-11.2121,5.75758,1.43905e+06
-11.2121,6.36364,1.42454e+06
-11.2121,6.9697,1.41011e+06
-11.2121,7.57576,1.39576e+06
-11.2121,8.18182,1.38148e+06
-11.2121,8.78788,1.36727e+06
-11.2121,9.39394,1.35313e+06
-11.2121,10,1.33907e+06
-11.2121,10.6061,1.32508e+06
-11.2121,11.2121,1.31116e+06
-11.2121,11.8182,1.29732e+06
-11.2121,12.4242,1.28355e+06
-11.2121,13.0303,1.26986e+06
-11.2121,13.6364,1.25624e+06
-11.2121,14.2424,1.24269e+06
-11.2121,14.8485,1.22921e+06
-11.2121,15.4545,1.21581e+06
-11.2121,16.0606,1.20248e+06
-11.2121,16.6667,1.18923e+06
-11.2121,17.2727,1.17605e+06
-11.2121,17.8788,1.16294e+06
-11.2121,18.4848,1.14991e+06
-11.2121,19.0909,1.13695e+06
-11.2121,19.697,1.12406e+06
-11.2121,20.303,1.11125e+06
-11.2121,20.9091,1.09851e+06
-11.2121,21.5152,1.08584e+06
-11.2121,22.1212,1.07325e+06
-11.2121,22.7273,1.06073e+06
-11.2121,23.3333,1.04828e+06
-11.2121,23.9394,1.03591e+06
-11.2121,24.5455,1.02361e+06
-11.2121,25.1515,1.01138e+06
-11.2121,25.7576,999231
-11.2121,26.3636,987152
-11.2121,26.9697,975147
-11.2121,27.5758,963215
-11.2121,28.1818,951356
-11.2121,28.7879,939571
-11.2121,29.3939,927860
-11.2121,30,916221
-10.6061,-30,2.03043e+06
-10.6061,-29.3939,2.0132e+06
-10.6061,-28.7879,1.99604e+06
-10.6061,-28.1818,1.97895e+06
-10.6061,-27.5758,1.96193e+06
-10.6061,-26.9697,1.94499e+06
-10.6061,-26.3636,1.92813e+06
-10.6061,-25.7576,1.91133e+06
-10.6061,-25.1515,1.89461e+06
-10.6061,-24.5455,1.87797e+06
-10.6061,-23.9394,1.86139e+06
-10.6061,-23.3333,1.84489e+06
-10.6061,-22.7273,1.82847e+06
-10.6061,-22.1212,1.81211e+06
-10.6061,-21.5152,1.79583e+06
-10.6061,-20.9091,1.77963e+06
-10.6061,-20.303,1.76349e+06
-10.6061,-19.697,1.74744e+06
-10.6061,-19.0909,1.73145e+06
-10.6061,-18.4848,1.71554e+06
-10.6061,-17.8788,1.6997e+06
-10.6061,-17.2727,1.68393e+06
-10.6061,-16.6667,1.66824e+06
-10.6061,-16.0606,1.65262e+06
-10.6061,-15.4545,1.63708e+06
-10.6061,-14.8485,1.62161e+06
-10.6061,-14.2424,1.60621e+06
-10.6061,-13.6364,1.59088e+06
-10.6061,-13.0303,1.57563e+06
-10.6061,-12.4242,1.56045e+06
-10.6061,-11.8182,1.54535e+06
-10.6061,-11.2121,1.53032e+06
-10.6061,-10.6061,1.51536e+06
-10.6061,-10,1.50048e+06
-10.6061,-9.39394,1.48567e+06
-10.6061,-8.78788,1.47093e+06
-10.6061,-8.18182,1.45627e+06
-10.6061,-7.57576,1.44168e+06
-10.6061,-6.9697,1.42716e+06
-10.6061,-6.36364,1.41272e+06
-10.6061,-5.75758,1.39835e+06
-10.6061,-5.15152,1.38405e+06
-10.6061,-4.54545,1.36983e+06
-10.6061,-3.93939,1.35568e+06
-10.6061,-3.33333,1.3416e+06
-10.6061,-2.72727,1.3276e+06
-10.6061,-2.12121,1.31367e+06
-10.6061,-1.51515,1.29982e+06
-10.6061,-0.909091,1.28604e+06
-10.6061,-0.30303,1.27233e+06
-10.6061,0.30303,1.25869e+06
-10.6061,0.909091,1.24513e+06
-10.6061,1.51515,1.23164e+06
-10.6061,2.12121,1.21823e+06
-10.6061,2.72727,1.20489e+06
-10.6061,3.33333,1.19162e+06
-10.6061,3.93939,1.17843e+06
-10.6061,4.54545,1.16531e+06
-10.6061,5.15152,1.15226e+06
-10.6061,5.75758,1.13928e+06
-10.6061,6.36364,1.12638e+06
-10.6061,6.9697,1.11356e+06
-10.6061,7.57576,1.1008e+06
-10.6061,8.18182,1.08812e+06
-10.6061,8.78788,1.07552e+06
-10.6061,9.39394,1.06298e+06
-10.6061,10,1.05052e+06
-10.6061,10.6061,1.03814e+06
-10.6061,11.2121,1.02583e+06
-10.6061,11.8182,1.01359e+06
-10.6061,12.4242,1.00142e+06
-10.6061,13.0303,989328
-10.6061,13.6364,977310
-10.6061,14.2424,965364
-10.6061,14.8485,953492
-10.6061,15.4545,941694
-10.6061,16.0606,929969
-10.6061,16.6667,918317
-10.6061,17.2727,906739
-10.6061,17.8788,895235
-10.6061,18.4848,883804
-10.6061,19.0909,872446
-10.6061,19.697,861162
-10.6061,20.303,849951
-10.6061,20.9091,838814
-10.6061,21.5152,827750
-10.6061,22.1212,816760
-10.6061,22.7273,805843
-10.6061,23.3333,794999
-10.6061,23.9394,784230
-10.6061,24.5455,773533
